recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved,reading_ts,alert_ts,spike_detected_b,alert_sent_b,resolved_b,excess_kwh,ratio,excess_pct,rule_spike,detectable,alert_latency_min,category,is_fault,excess_cost_gbp,hour,date,day_name
REC003898,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 04:33:36,0.9,0.89,False,0.0,,False,,,2024-01-05 04:33:36,,False,False,,0.010000000000000009,1.0112359550561798,1.1235955056179803,False,True,,,False,0.0028620000000000026,4,2024-01-05,Friday
REC003899,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 05:02:24,0.65,0.7,False,0.0,,False,,,2024-01-05 05:02:24,,False,False,,-0.04999999999999993,0.9285714285714287,-7.142857142857128,False,True,,,False,0.0,5,2024-01-05,Friday
REC003900,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 05:31:12,0.92,0.92,False,0.0,,False,,,2024-01-05 05:31:12,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,5,2024-01-05,Friday
REC003901,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 06:00:00,0.7,0.73,False,0.0,,False,,,2024-01-05 06:00:00,,False,False,,-0.030000000000000027,0.958904109589041,-4.109589041095896,False,True,,,False,0.0,6,2024-01-05,Friday
REC003902,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 06:28:48,0.32,0.36,False,0.0,,False,,,2024-01-05 06:28:48,,False,False,,-0.03999999999999998,0.888888888888889,-11.111111111111105,False,True,,,False,0.0,6,2024-01-05,Friday
REC003903,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 06:57:36,0.83,0.82,False,0.0,,False,,,2024-01-05 06:57:36,,False,False,,0.010000000000000009,1.0121951219512195,1.2195121951219523,False,True,,,False,0.0028620000000000026,6,2024-01-05,Friday
REC003904,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 07:26:24,1.28,1.04,False,0.0,,False,,,2024-01-05 07:26:24,,False,False,,0.24,1.2307692307692308,23.076923076923084,False,False,,,False,0.068688,7,2024-01-05,Friday
REC003905,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 07:55:12,1.0,1.07,False,0.0,,False,,,2024-01-05 07:55:12,,False,False,,-0.07000000000000006,0.9345794392523364,-6.542056074766355,False,False,,,False,0.0,7,2024-01-05,Friday
REC003906,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 08:24:00,0.98,0.81,False,0.0,,False,,,2024-01-05 08:24:00,,False,False,,0.16999999999999993,1.2098765432098764,20.987654320987637,False,True,,,False,0.04865399999999998,8,2024-01-05,Friday
REC003907,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 09:07:12,0.95,0.88,False,0.0,,False,,,2024-01-05 09:07:12,,False,False,,0.06999999999999995,1.0795454545454546,7.954545454545459,False,True,,,False,0.020033999999999986,9,2024-01-05,Friday
REC003908,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 09:36:00,0.4,0.42,False,0.0,,False,,,2024-01-05 09:36:00,,False,False,,-0.019999999999999962,0.9523809523809524,-4.761904761904756,False,True,,,False,0.0,9,2024-01-05,Friday
REC003909,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 10:04:48,0.79,0.9,False,0.0,,False,,,2024-01-05 10:04:48,,False,False,,-0.10999999999999999,0.8777777777777778,-12.222222222222223,False,True,,,False,0.0,10,2024-01-05,Friday
REC003910,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 10:33:36,0.34,0.49,False,0.0,,False,,,2024-01-05 10:33:36,,False,False,,-0.14999999999999997,0.6938775510204083,-30.612244897959172,False,True,,,False,0.0,10,2024-01-05,Friday
REC003911,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 11:02:24,0.78,0.83,False,0.0,,False,,,2024-01-05 11:02:24,,False,False,,-0.04999999999999993,0.9397590361445783,-6.024096385542165,False,True,,,False,0.0,11,2024-01-05,Friday
REC003912,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 11:31:12,0.58,0.59,False,0.0,,False,,,2024-01-05 11:31:12,,False,False,,-0.010000000000000009,0.983050847457627,-1.6949152542372947,False,True,,,False,0.0,11,2024-01-05,Friday
REC003913,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 12:00:00,1.14,1.03,False,0.0,,False,,,2024-01-05 12:00:00,,False,False,,0.10999999999999988,1.1067961165048543,10.679611650485432,False,False,,,False,0.03148199999999997,12,2024-01-05,Friday
REC003914,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 12:28:48,1.02,0.93,False,0.0,,False,,,2024-01-05 12:28:48,,False,False,,0.08999999999999997,1.096774193548387,9.677419354838701,False,True,,,False,0.025757999999999993,12,2024-01-05,Friday
REC003915,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 12:57:36,0.55,0.58,False,0.0,,False,,,2024-01-05 12:57:36,,False,False,,-0.029999999999999916,0.9482758620689656,-5.172413793103436,False,True,,,False,0.0,12,2024-01-05,Friday
REC003916,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 13:26:24,1.0,1.05,False,0.0,,False,,,2024-01-05 13:26:24,,False,False,,-0.050000000000000044,0.9523809523809523,-4.761904761904767,False,False,,,False,0.0,13,2024-01-05,Friday
REC003917,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 13:55:12,1.15,1.18,False,0.0,,False,,,2024-01-05 13:55:12,,False,False,,-0.030000000000000027,0.9745762711864406,-2.5423728813559365,False,False,,,False,0.0,13,2024-01-05,Friday
REC003918,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 14:24:00,0.43,0.43,False,0.0,,False,,,2024-01-05 14:24:00,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,14,2024-01-05,Friday
REC003919,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 15:07:12,0.51,0.59,False,0.0,,False,,,2024-01-05 15:07:12,,False,False,,-0.07999999999999996,0.864406779661017,-13.559322033898303,False,True,,,False,0.0,15,2024-01-05,Friday
REC003920,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 15:36:00,1.16,1.15,False,0.0,,False,,,2024-01-05 15:36:00,,False,False,,0.010000000000000009,1.008695652173913,0.8695652173912993,False,False,,,False,0.0028620000000000026,15,2024-01-05,Friday
REC003921,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 16:04:48,0.64,0.63,False,0.0,,False,,,2024-01-05 16:04:48,,False,False,,0.010000000000000009,1.0158730158730158,1.5873015873015817,False,True,,,False,0.0028620000000000026,16,2024-01-05,Friday
REC003922,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 16:33:36,0.99,0.98,False,0.0,,False,,,2024-01-05 16:33:36,,False,False,,0.010000000000000009,1.010204081632653,1.0204081632652962,False,True,,,False,0.0028620000000000026,16,2024-01-05,Friday
REC003923,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 17:02:24,1.0,0.85,False,0.0,,False,,,2024-01-05 17:02:24,,False,False,,0.15000000000000002,1.1764705882352942,17.647058823529417,False,True,,,False,0.04293000000000001,17,2024-01-05,Friday
REC003924,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 17:31:12,1.0,0.87,False,0.0,,False,,,2024-01-05 17:31:12,,False,False,,0.13,1.1494252873563218,14.942528735632177,False,True,,,False,0.037206,17,2024-01-05,Friday
REC003925,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 18:00:00,0.84,0.8,False,0.0,,False,,,2024-01-05 18:00:00,,False,False,,0.039999999999999925,1.0499999999999998,4.999999999999982,False,True,,,False,0.011447999999999979,18,2024-01-05,Friday
REC003926,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 18:28:48,0.52,0.49,False,0.0,,False,,,2024-01-05 18:28:48,,False,False,,0.030000000000000027,1.0612244897959184,6.1224489795918435,False,True,,,False,0.008586000000000009,18,2024-01-05,Friday
REC003927,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 18:57:36,0.6,0.38,True,57.89,Overnight appliance,True,1/5/2024 19:06,True,2024-01-05 18:57:36,2024-01-05 19:06:00,True,True,True,0.21999999999999997,1.5789473684210527,57.89473684210527,True,True,8.4,Appliance,True,0.06296399999999999,18,2024-01-05,Friday
REC003928,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 19:26:24,0.78,1.05,False,0.0,,False,,,2024-01-05 19:26:24,,False,False,,-0.27,0.7428571428571429,-25.71428571428571,False,False,,,False,0.0,19,2024-01-05,Friday
REC003929,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 19:55:12,0.8,0.7,False,0.0,,False,,,2024-01-05 19:55:12,,False,False,,0.10000000000000009,1.142857142857143,14.285714285714302,False,True,,,False,0.028620000000000027,19,2024-01-05,Friday
REC003930,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 20:24:00,0.59,0.33,True,78.79,Schedule change,True,1/5/2024 20:56,True,2024-01-05 20:24:00,2024-01-05 20:56:00,True,True,True,0.25999999999999995,1.7878787878787876,78.78787878787877,True,True,32.0,Behavioural,False,0.07441199999999999,20,2024-01-05,Friday
REC003931,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 21:07:12,0.82,0.85,False,0.0,,False,,,2024-01-05 21:07:12,,False,False,,-0.030000000000000027,0.9647058823529412,-3.529411764705881,False,True,,,False,0.0,21,2024-01-05,Friday
REC003932,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 21:36:00,0.86,0.83,False,0.0,,False,,,2024-01-05 21:36:00,,False,False,,0.030000000000000027,1.036144578313253,3.6144578313253017,False,True,,,False,0.008586000000000009,21,2024-01-05,Friday
REC003933,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 22:04:48,0.82,0.83,False,0.0,,False,,,2024-01-05 22:04:48,,False,False,,-0.010000000000000009,0.9879518072289156,-1.2048192771084376,False,True,,,False,0.0,22,2024-01-05,Friday
REC003934,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 22:33:36,0.53,0.5,False,0.0,,False,,,2024-01-05 22:33:36,,False,False,,0.030000000000000027,1.06,6.000000000000005,False,True,,,False,0.008586000000000009,22,2024-01-05,Friday
REC003935,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 23:02:24,0.55,0.45,False,0.0,,False,,,2024-01-05 23:02:24,,False,False,,0.10000000000000003,1.2222222222222223,22.222222222222232,False,True,,,False,0.02862000000000001,23,2024-01-05,Friday
REC003936,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,05/01/2024 23:31:12,1.04,0.88,False,0.0,,False,,,2024-01-05 23:31:12,,False,False,,0.16000000000000003,1.1818181818181819,18.181818181818187,False,True,,,False,0.04579200000000001,23,2024-01-05,Friday
REC003937,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 00:00:00,0.36,0.38,False,0.0,,False,,,2024-01-06 00:00:00,,False,False,,-0.020000000000000018,0.9473684210526315,-5.263157894736848,False,True,,,False,0.0,0,2024-01-06,Saturday
REC003938,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 00:28:48,0.67,0.58,False,0.0,,False,,,2024-01-06 00:28:48,,False,False,,0.09000000000000008,1.1551724137931036,15.517241379310365,False,True,,,False,0.025758000000000024,0,2024-01-06,Saturday
REC003939,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 00:57:36,0.82,0.72,False,0.0,,False,,,2024-01-06 00:57:36,,False,False,,0.09999999999999998,1.1388888888888888,13.888888888888884,False,True,,,False,0.028619999999999996,0,2024-01-06,Saturday
REC003940,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 01:26:24,1.11,1.14,False,0.0,,False,,,2024-01-06 01:26:24,,False,False,,-0.029999999999999805,0.9736842105263159,-2.631578947368407,False,False,,,False,0.0,1,2024-01-06,Saturday
REC003941,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 01:55:12,0.61,0.57,False,0.0,,False,,,2024-01-06 01:55:12,,False,False,,0.040000000000000036,1.0701754385964912,7.017543859649122,False,True,,,False,0.01144800000000001,1,2024-01-06,Saturday
REC003942,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 02:24:00,1.19,1.14,False,0.0,,False,,,2024-01-06 02:24:00,,False,False,,0.050000000000000044,1.0438596491228072,4.385964912280715,False,False,,,False,0.014310000000000014,2,2024-01-06,Saturday
REC003943,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 03:07:12,0.36,0.52,False,0.0,,False,,,2024-01-06 03:07:12,,False,False,,-0.16000000000000003,0.6923076923076923,-30.76923076923077,False,True,,,False,0.0,3,2024-01-06,Saturday
REC003944,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 03:36:00,1.1,1.04,False,0.0,,False,,,2024-01-06 03:36:00,,False,False,,0.06000000000000005,1.0576923076923077,5.769230769230771,False,False,,,False,0.017172000000000017,3,2024-01-06,Saturday
REC003945,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 04:04:48,0.11,0.3,False,0.0,,False,,,2024-01-06 04:04:48,,False,False,,-0.19,0.3666666666666667,-63.33333333333333,False,True,,,False,0.0,4,2024-01-06,Saturday
REC003946,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 04:33:36,0.67,0.59,False,0.0,,False,,,2024-01-06 04:33:36,,False,False,,0.08000000000000007,1.1355932203389831,13.559322033898313,False,True,,,False,0.02289600000000002,4,2024-01-06,Saturday
REC003947,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 05:02:24,0.91,0.88,False,0.0,,False,,,2024-01-06 05:02:24,,False,False,,0.030000000000000027,1.0340909090909092,3.409090909090917,False,True,,,False,0.008586000000000009,5,2024-01-06,Saturday
REC003948,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 05:31:12,1.18,1.07,False,0.0,,False,,,2024-01-06 05:31:12,,False,False,,0.10999999999999988,1.102803738317757,10.280373831775691,False,False,,,False,0.03148199999999997,5,2024-01-06,Saturday
REC003949,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 06:00:00,0.26,0.54,False,0.0,,False,,,2024-01-06 06:00:00,,False,False,,-0.28,0.48148148148148145,-51.85185185185186,False,True,,,False,0.0,6,2024-01-06,Saturday
REC003950,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 06:28:48,0.42,0.31,False,0.0,,False,,,2024-01-06 06:28:48,,False,False,,0.10999999999999999,1.3548387096774193,35.48387096774193,False,True,,,False,0.031481999999999996,6,2024-01-06,Saturday
REC003951,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 06:57:36,0.9,0.8,False,0.0,,False,,,2024-01-06 06:57:36,,False,False,,0.09999999999999998,1.125,12.5,False,True,,,False,0.028619999999999996,6,2024-01-06,Saturday
REC003952,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 07:26:24,1.13,0.96,False,0.0,,False,,,2024-01-06 07:26:24,,False,False,,0.16999999999999993,1.1770833333333333,17.708333333333325,False,True,,,False,0.04865399999999998,7,2024-01-06,Saturday
REC003953,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 07:55:12,0.65,0.81,False,0.0,,False,,,2024-01-06 07:55:12,,False,False,,-0.16000000000000003,0.8024691358024691,-19.753086419753085,False,True,,,False,0.0,7,2024-01-06,Saturday
REC003954,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 08:24:00,0.44,0.37,False,0.0,,False,,,2024-01-06 08:24:00,,False,False,,0.07,1.1891891891891893,18.918918918918926,False,True,,,False,0.020034000000000003,8,2024-01-06,Saturday
REC003955,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 09:07:12,0.5,0.69,False,0.0,,False,,,2024-01-06 09:07:12,,False,False,,-0.18999999999999995,0.7246376811594204,-27.536231884057962,False,True,,,False,0.0,9,2024-01-06,Saturday
REC003956,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 09:36:00,1.01,0.95,False,0.0,,False,,,2024-01-06 09:36:00,,False,False,,0.06000000000000005,1.063157894736842,6.315789473684208,False,True,,,False,0.017172000000000017,9,2024-01-06,Saturday
REC003957,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 10:04:48,1.0,0.88,False,0.0,,False,,,2024-01-06 10:04:48,,False,False,,0.12,1.1363636363636365,13.636363636363647,False,True,,,False,0.034344,10,2024-01-06,Saturday
REC003958,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 10:33:36,0.8,0.88,False,0.0,,False,,,2024-01-06 10:33:36,,False,False,,-0.07999999999999996,0.9090909090909092,-9.090909090909083,False,True,,,False,0.0,10,2024-01-06,Saturday
REC003959,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 11:02:24,0.84,0.87,False,0.0,,False,,,2024-01-06 11:02:24,,False,False,,-0.030000000000000027,0.9655172413793103,-3.4482758620689724,False,True,,,False,0.0,11,2024-01-06,Saturday
REC003960,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 11:31:12,0.93,0.93,False,0.0,,False,,,2024-01-06 11:31:12,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,11,2024-01-06,Saturday
REC003961,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 12:00:00,0.49,0.64,False,0.0,,False,,,2024-01-06 12:00:00,,False,False,,-0.15000000000000002,0.765625,-23.4375,False,True,,,False,0.0,12,2024-01-06,Saturday
REC003962,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 12:28:48,0.53,0.48,False,0.0,,False,,,2024-01-06 12:28:48,,False,False,,0.050000000000000044,1.1041666666666667,10.416666666666675,False,True,,,False,0.014310000000000014,12,2024-01-06,Saturday
REC003963,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 12:57:36,0.42,0.61,False,0.0,,False,,,2024-01-06 12:57:36,,False,False,,-0.19,0.6885245901639344,-31.147540983606557,False,True,,,False,0.0,12,2024-01-06,Saturday
REC003964,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 13:26:24,0.74,0.76,False,0.0,,False,,,2024-01-06 13:26:24,,False,False,,-0.020000000000000018,0.9736842105263158,-2.631578947368418,False,True,,,False,0.0,13,2024-01-06,Saturday
REC003965,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 13:55:12,0.63,0.45,False,0.0,,False,,,2024-01-06 13:55:12,,False,False,,0.18,1.4,39.99999999999999,False,True,,,False,0.051516,13,2024-01-06,Saturday
REC003966,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 14:24:00,0.71,0.69,False,0.0,,False,,,2024-01-06 14:24:00,,False,False,,0.020000000000000018,1.028985507246377,2.898550724637694,False,True,,,False,0.005724000000000005,14,2024-01-06,Saturday
REC003967,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 15:07:12,0.74,0.87,False,0.0,,False,,,2024-01-06 15:07:12,,False,False,,-0.13,0.8505747126436781,-14.942528735632187,False,True,,,False,0.0,15,2024-01-06,Saturday
REC003968,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 15:36:00,0.72,0.82,False,0.0,,False,,,2024-01-06 15:36:00,,False,False,,-0.09999999999999998,0.8780487804878049,-12.195121951219512,False,True,,,False,0.0,15,2024-01-06,Saturday
REC003969,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 16:04:48,0.58,0.75,False,0.0,,False,,,2024-01-06 16:04:48,,False,False,,-0.17000000000000004,0.7733333333333333,-22.666666666666668,False,True,,,False,0.0,16,2024-01-06,Saturday
REC003970,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 16:33:36,0.69,0.63,False,0.0,,False,,,2024-01-06 16:33:36,,False,False,,0.05999999999999994,1.0952380952380951,9.523809523809511,False,True,,,False,0.017171999999999982,16,2024-01-06,Saturday
REC003971,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 17:02:24,0.25,0.38,False,0.0,,False,,,2024-01-06 17:02:24,,False,False,,-0.13,0.6578947368421053,-34.210526315789465,False,True,,,False,0.0,17,2024-01-06,Saturday
REC003972,CUST012,Sally Williams-Wilson,youngdanielle@matthews.com,Leeds,MTR0012,Flat,06/01/2024 17:31:12,1.17,1.08,False,0.0,,False,,,2024-01-06 17:31:12,,False,False,,0.08999999999999986,1.0833333333333333,8.333333333333325,False,False,,,False,0.02575799999999996,17,2024-01-06,Saturday
