recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved
REC003496,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 19:26:24,0.95,0.99,FALSE,0,,FALSE,,
REC003497,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 19:55:12,0.72,0.84,FALSE,0,,FALSE,,
REC003498,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 20:24:00,0.33,0.41,FALSE,0,,FALSE,,
REC003499,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 21:07:12,0.58,0.76,FALSE,0,,FALSE,,
REC003500,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 21:36:00,0.84,0.73,FALSE,0,,FALSE,,
REC003501,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 22:04:48,0.71,0.63,FALSE,0,,FALSE,,
REC003502,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 22:33:36,0.48,0.45,FALSE,0,,FALSE,,
REC003503,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 23:02:24,0.67,0.64,FALSE,0,,FALSE,,
REC003504,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,03/01/2024 23:31:12,0.86,0.96,FALSE,0,,FALSE,,
REC003505,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 00:00:00,1.16,1.14,FALSE,0,,FALSE,,
REC003506,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 00:28:48,0.29,0.35,FALSE,0,,FALSE,,
REC003507,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 00:57:36,1.3,1.1,FALSE,0,,FALSE,,
REC003508,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 01:26:24,1.09,1.05,FALSE,0,,FALSE,,
REC003509,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 01:55:12,0.36,0.44,FALSE,0,,FALSE,,
REC003510,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 02:24:00,0.68,0.72,FALSE,0,,FALSE,,
REC003511,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 03:07:12,0.83,0.84,FALSE,0,,FALSE,,
REC003512,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 03:36:00,1.06,1.11,FALSE,0,,FALSE,,
REC003513,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 04:04:48,1.08,1.18,FALSE,0,,FALSE,,
REC003514,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 04:33:36,1.16,1.12,FALSE,0,,FALSE,,
REC003515,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 05:02:24,0.84,0.76,FALSE,0,,FALSE,,
REC003516,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 05:31:12,1.03,0.94,FALSE,0,,FALSE,,
REC003517,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 06:00:00,0.55,0.48,FALSE,0,,FALSE,,
REC003518,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 06:28:48,0.4,0.5,FALSE,0,,FALSE,,
REC003519,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 06:57:36,0.76,0.69,FALSE,0,,FALSE,,
REC003520,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 07:26:24,0.78,0.71,FALSE,0,,FALSE,,
REC003521,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 07:55:12,1.06,1.01,FALSE,0,,FALSE,,
REC003522,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 08:24:00,0.61,0.51,FALSE,0,,FALSE,,
REC003523,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 09:07:12,0.48,0.55,FALSE,0,,FALSE,,
REC003524,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 09:36:00,0.52,0.55,FALSE,0,,FALSE,,
REC003525,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 10:04:48,0.58,0.49,FALSE,0,,FALSE,,
REC003526,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 10:33:36,0.38,0.39,FALSE,0,,FALSE,,
REC003527,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 11:02:24,0.89,0.95,FALSE,0,,FALSE,,
REC003528,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 11:31:12,1.16,1.13,FALSE,0,,FALSE,,
REC003529,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 12:00:00,0.94,0.81,FALSE,0,,FALSE,,
REC003530,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 12:28:48,0.46,0.53,FALSE,0,,FALSE,,
REC003531,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 12:57:36,1.13,0.92,FALSE,0,,FALSE,,
REC003532,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 13:26:24,0.42,0.5,FALSE,0,,FALSE,,
REC003533,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 13:55:12,0.89,0.91,FALSE,0,,FALSE,,
REC003534,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 14:24:00,1.01,0.86,FALSE,0,,FALSE,,
REC003535,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 15:07:12,0.71,0.71,FALSE,0,,FALSE,,
REC003536,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 15:36:00,1.16,1.06,FALSE,0,,FALSE,,
REC003537,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 16:04:48,0.88,1.02,FALSE,0,,FALSE,,
REC003538,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 16:33:36,0.62,0.67,FALSE,0,,FALSE,,
REC003539,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 17:02:24,1.05,1.04,FALSE,0,,FALSE,,
REC003540,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 17:31:12,0.88,1.03,FALSE,0,,FALSE,,
REC003541,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 18:00:00,0.49,0.62,FALSE,0,,FALSE,,
REC003542,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 18:28:48,0.47,0.4,FALSE,0,,FALSE,,
REC003543,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 18:57:36,0.98,1.01,FALSE,0,,FALSE,,
REC003544,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 19:26:24,1.02,1.07,FALSE,0,,FALSE,,
REC003545,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 19:55:12,0.57,0.61,FALSE,0,,FALSE,,
REC003546,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 20:24:00,0.57,0.39,TRUE,46.15,Schedule change,TRUE,1/4/2024 21:00,FALSE
REC003547,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 21:07:12,1.04,0.94,FALSE,0,,FALSE,,
REC003548,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 21:36:00,0.72,0.66,FALSE,0,,FALSE,,
REC003549,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 22:04:48,0.59,0.6,FALSE,0,,FALSE,,
REC003550,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 22:33:36,0.64,0.8,FALSE,0,,FALSE,,
REC003551,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 23:02:24,0.87,0.87,FALSE,0,,FALSE,,
REC003552,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,04/01/2024 23:31:12,0.57,0.6,FALSE,0,,FALSE,,
REC003553,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 00:00:00,0.53,0.7,FALSE,0,,FALSE,,
REC003554,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 00:28:48,0.86,0.67,FALSE,0,,FALSE,,
REC003555,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 00:57:36,1.05,0.96,FALSE,0,,FALSE,,
REC003556,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 01:26:24,0.57,0.52,FALSE,0,,FALSE,,
REC003557,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 01:55:12,0.67,0.85,FALSE,0,,FALSE,,
REC003558,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 02:24:00,0.86,0.74,FALSE,0,,FALSE,,
REC003559,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 03:07:12,0.54,0.58,FALSE,0,,FALSE,,
REC003560,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 03:36:00,0.34,0.39,FALSE,0,,FALSE,,
REC003561,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 04:04:48,0.95,0.91,FALSE,0,,FALSE,,
REC003562,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 04:33:36,0.97,0.96,FALSE,0,,FALSE,,
REC003563,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 05:02:24,0.56,0.35,TRUE,60,Heater malfunction,TRUE,1/5/2024 05:20,FALSE
REC003564,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 05:31:12,1.04,1.18,FALSE,0,,FALSE,,
REC003565,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 06:00:00,0.75,0.78,FALSE,0,,FALSE,,
REC003566,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 06:28:48,0.7,0.83,FALSE,0,,FALSE,,
REC003567,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 06:57:36,0.9,1.03,FALSE,0,,FALSE,,
REC003568,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 07:26:24,0.79,0.75,FALSE,0,,FALSE,,
REC003569,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 07:55:12,0.97,0.97,FALSE,0,,FALSE,,
REC003570,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 08:24:00,0.73,0.57,FALSE,0,,FALSE,,
REC003571,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 09:07:12,1.08,1.18,FALSE,0,,FALSE,,
REC003572,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 09:36:00,0.72,0.55,FALSE,0,,FALSE,,
REC003573,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 10:04:48,0.89,0.96,FALSE,0,,FALSE,,
REC003574,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 10:33:36,0.73,0.78,FALSE,0,,FALSE,,
REC003575,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 11:02:24,0.47,0.56,FALSE,0,,FALSE,,
REC003576,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 11:31:12,0.92,0.89,FALSE,0,,FALSE,,
REC003577,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 12:00:00,0.62,0.55,FALSE,0,,FALSE,,
REC003578,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 12:28:48,0.78,0.85,FALSE,0,,FALSE,,
REC003579,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 12:57:36,1.32,1.17,FALSE,0,,FALSE,,
REC003580,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 13:26:24,0.26,0.36,FALSE,0,,FALSE,,
REC003581,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 13:55:12,0.66,0.66,FALSE,0,,FALSE,,
REC003582,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 14:24:00,0.61,0.56,FALSE,0,,FALSE,,
REC003583,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 15:07:12,0.51,0.41,FALSE,0,,FALSE,,
REC003584,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 15:36:00,0.78,0.64,FALSE,0,,FALSE,,
REC003585,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 16:04:48,1.14,1.16,FALSE,0,,FALSE,,
REC003586,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 16:33:36,0.58,0.53,FALSE,0,,FALSE,,
REC003587,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 17:02:24,0.84,0.78,FALSE,0,,FALSE,,
REC003588,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 17:31:12,0.56,0.65,FALSE,0,,FALSE,,
REC003589,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 18:00:00,0.64,0.66,FALSE,0,,FALSE,,
REC003590,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 18:28:48,0.63,0.73,FALSE,0,,FALSE,,
REC003591,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 18:57:36,0.59,0.64,FALSE,0,,FALSE,,
REC003592,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 19:26:24,0.91,0.92,FALSE,0,,FALSE,,
REC003593,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 19:55:12,0.74,0.69,FALSE,0,,FALSE,,
REC003594,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 20:24:00,0.97,1.02,FALSE,0,,FALSE,,
REC003595,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 21:07:12,0.84,0.74,FALSE,0,,FALSE,,
REC003596,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 21:36:00,0.42,0.56,FALSE,0,,FALSE,,
REC003597,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 22:04:48,0.47,0.51,FALSE,0,,FALSE,,
REC003598,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 22:33:36,1.08,1.14,FALSE,0,,FALSE,,
REC003599,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 23:02:24,0.86,0.77,FALSE,0,,FALSE,,
REC003600,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,05/01/2024 23:31:12,0.63,0.66,FALSE,0,,FALSE,,
REC003601,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 00:00:00,0.55,0.6,FALSE,0,,FALSE,,
REC003602,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 00:28:48,0.47,0.59,FALSE,0,,FALSE,,
REC003603,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 00:57:36,0.97,0.91,FALSE,0,,FALSE,,
REC003604,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 01:26:24,0.19,0.36,FALSE,0,,FALSE,,
REC003605,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 01:55:12,0.54,0.47,FALSE,0,,FALSE,,
REC003606,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 02:24:00,0.63,0.64,FALSE,0,,FALSE,,
REC003607,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 03:07:12,0.84,0.9,FALSE,0,,FALSE,,
REC003608,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 03:36:00,0.31,0.35,FALSE,0,,FALSE,,
REC003609,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 04:04:48,0.54,0.57,FALSE,0,,FALSE,,
REC003610,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 04:33:36,0.95,0.98,FALSE,0,,FALSE,,
REC003611,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 05:02:24,0.1,0.31,FALSE,0,,FALSE,,
REC003612,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 05:31:12,0.86,0.76,FALSE,0,,FALSE,,
REC003613,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 06:00:00,0.7,0.81,FALSE,0,,FALSE,,
REC003614,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 06:28:48,0.86,0.96,FALSE,0,,FALSE,,
REC003615,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 06:57:36,1.05,1.08,FALSE,0,,FALSE,,
REC003616,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 07:26:24,0.88,0.8,FALSE,0,,FALSE,,
REC003617,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 07:55:12,0.64,0.62,FALSE,0,,FALSE,,
REC003618,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 08:24:00,0.67,0.77,FALSE,0,,FALSE,,
REC003619,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 09:07:12,0.62,0.48,FALSE,0,,FALSE,,
REC003620,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 09:36:00,0.81,0.83,FALSE,0,,FALSE,,
REC003621,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 10:04:48,0.57,0.39,TRUE,46.15,Heater malfunction,TRUE,1/6/2024 10:07,TRUE
REC003622,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 10:33:36,1.05,1.01,FALSE,0,,FALSE,,
REC003623,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 11:02:24,0.92,0.87,FALSE,0,,FALSE,,
REC003624,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 11:31:12,0.83,0.91,FALSE,0,,FALSE,,
REC003625,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 12:00:00,0.15,0.32,FALSE,0,,FALSE,,
REC003626,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 12:28:48,0.81,0.9,FALSE,0,,FALSE,,
REC003627,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 12:57:36,0.57,0.49,FALSE,0,,FALSE,,
REC003628,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 13:26:24,1.04,1.02,FALSE,0,,FALSE,,
REC003629,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 13:55:12,1,1.13,FALSE,0,,FALSE,,
REC003630,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 14:24:00,1.25,1.07,FALSE,0,,FALSE,,
REC003631,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 15:07:12,0.53,0.53,FALSE,0,,FALSE,,
REC003632,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 15:36:00,1.03,1.01,FALSE,0,,FALSE,,
REC003633,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 16:04:48,0.44,0.38,FALSE,0,,FALSE,,
REC003634,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 16:33:36,0.25,0.32,FALSE,0,,FALSE,,
REC003635,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 17:02:24,1.17,1.04,FALSE,0,,FALSE,,
REC003636,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 17:31:12,0.77,0.93,FALSE,0,,FALSE,,
REC003637,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 18:00:00,0.67,0.61,FALSE,0,,FALSE,,
REC003638,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 18:28:48,1.22,0.97,FALSE,0,,FALSE,,
REC003639,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 18:57:36,0.57,0.76,FALSE,0,,FALSE,,
REC003640,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 19:26:24,0.18,0.32,FALSE,0,,FALSE,,
REC003641,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 19:55:12,0.69,0.6,FALSE,0,,FALSE,,
REC003642,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 20:24:00,0.89,1.06,FALSE,0,,FALSE,,
REC003643,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 21:07:12,0.75,0.7,FALSE,0,,FALSE,,
REC003644,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 21:36:00,0.92,0.92,FALSE,0,,FALSE,,
REC003645,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 22:04:48,0.42,0.36,FALSE,0,,FALSE,,
REC003646,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 22:33:36,0.99,1.06,FALSE,0,,FALSE,,
REC003647,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 23:02:24,0.84,0.86,FALSE,0,,FALSE,,
REC003648,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,06/01/2024 23:31:12,1.06,1.05,FALSE,0,,FALSE,,
REC003649,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 00:00:00,1.1,1.01,FALSE,0,,FALSE,,
REC003650,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 00:28:48,0.39,0.49,FALSE,0,,FALSE,,
REC003651,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 00:57:36,0.29,0.34,FALSE,0,,FALSE,,
REC003652,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 01:26:24,0.55,0.6,FALSE,0,,FALSE,,
REC003653,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 01:55:12,0.35,0.68,FALSE,0,,FALSE,,
REC003654,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 02:24:00,0.66,0.54,FALSE,0,,FALSE,,
REC003655,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 03:07:12,0.17,0.33,FALSE,0,,FALSE,,
REC003656,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 03:36:00,0.73,0.57,FALSE,0,,FALSE,,
REC003657,CUST011,Alan Thompson,jaynelee@yahoo.co.uk,Leeds,MTR0011,Detached,07/01/2024 04:04:48,1.14,1.08,FALSE,0,,FALSE,,
